,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
6394358,-374826399644.2669,-87003111592.67181,11153675377.822758,-67837065.29086119,175482.1753522551,6084.76311124893,-786.6128326905526,-74.67246392628316,16.03253885484424,-17.916520749183228
793712,-374659649302.0888,-87280181048.54039,-441035365.9166156,80265232.29410934,-26387.585666439423,3116.2925208746587,-211.88597599305558,-19.158002322408745,-11.7060185532974,1.9517051944625465
3307436,-374490632442.6003,-44864691077.15032,-5245858563.779772,74893329.0852174,-23078.12108366807,5078.014633783483,-322.9549481321765,86.68246931073443,-10.901519584247604,2.9713539624531564
4709728,-374629978866.45825,-83102185708.49696,-2455054805.688405,-100584326.15961048,-26018.226196034957,1822.0544851200486,61.139946398138825,-30.392784092876106,0.23813649367977235,-9.98917641425839
40734,-374657321148.16516,-78920010338.89723,120494524.73311657,75210501.47485705,4126.6154033810435,3710.816338347675,-333.1798356500845,125.83281597641066,-9.467705892987869,1.2335536263099622
368601,-374430817924.77014,-78865388346.48012,-13637809630.08274,-59238720.73218832,7600.698001727374,-1698.0464271758358,35.48349254141653,7.704343991044237,-7.938845435288889,-6.0169605654613445
2339791,-374707872952.40686,-86893807994.75722,3826444492.0195484,-7615.481820803739,-25458.34848222517,2446.5659197733253,-94.97630928197175,-42.57423879545329,-7.268415170338153,-4.5598031552748735
3327560,-374632870917.7332,-81042057607.86566,-2218086006.1463327,-111508947.0437632,-26562.16207504851,3332.394940521339,21.114094196391804,-49.50158770623499,4.227001729934526,-10.812396622445506
3668416,-374134820496.245,57102605825.76025,5755786439.056298,-41003671.1750663,-26774.33691312819,-1042.3857447736611,-69.26146759945526,-19.175284331813977,-29.305202222883644,-8.60896810743432
3856857,-374097163090.71545,57091996375.726395,4642684842.77223,-22103441.90755166,-31753.1297433456,-331.4732746830376,-101.05180680742478,-15.128404429537301,-29.50789425204248,-6.921714754203932
4969466,-374712355202.018,-87137157134.17706,4674495693.986397,90520970.24211212,22501.57843375545,3464.7500736721663,-399.8737365570018,3.6157396732465767,-10.074841771204827,-0.03539966788508011
1391352,-374059175221.4753,161744757921.39536,-3891166387.429547,-28435312.231638756,-27951.008467525277,-1907.1367547705897,-148.28563534127838,45.062681626901714,-44.30887038507503,-7.416582728341351
426050,-374540266863.7159,-82239496945.59616,-7984068307.7064085,23489137.64206788,-9483.247395192666,1855.6733741497508,-144.47984167054943,11.431557211868169,-8.304892291614776,-0.818990986717724
1591896,-374742870285.97046,-80499367954.04718,5949262923.78524,-10271.103106242354,20635.088675045612,5207.019128606852,-348.60902842344746,-31.93433356703039,0.19247407435134867,-6.542685784863974
5043835,-374439853989.93805,-63688366419.504906,-7724447906.488527,116519560.60331357,-22231.840253662267,2202.849745416778,-254.39360360735415,66.00880563437484,-18.177647130434682,6.094942977817043
3129863,-374604531725.6277,-86587660013.91692,-4132622380.0566764,80447606.96662262,-16231.114468932281,399.23867248454377,-144.6834543464964,16.729708496747623,-16.77935960517065,2.4513651129058833
427258,-374122176532.6624,68619038273.881325,-86513105.32681538,123105768.20283583,-12253.309395240469,-10311.729636921591,-2.4948011467039026,31.45852626133732,-63.358232041139566,3.009078588581441
1734145,-374063722682.14453,221630829541.03485,-5568753950.470086,42382081.19438631,50590.7515030386,6821.838160255384,-856.9504121941388,-0.8909174562900195,-32.24917932758129,1.3621704143150948
1481233,-374450592510.63776,49493630112.02631,2409678296.480771,-113081370.76851466,247664.34227026024,-276.99014308716005,-866.6506201037389,-423.3055262823017,-5.759447683349787,-25.47791615254715
3661359,-374472583250.5577,-84299291298.96576,2405000068.5529823,-34527326.13904484,-18419.737272992264,-6725.541438229269,248.82426986745585,-63.508338977659506,-24.728612331470888,-7.433253825305852
3809225,-374138436410.1335,-34376202645.6246,13242092298.265171,-96587729.34544666,21765.491911561832,-8138.7794157412245,183.0773095680201,-155.4163639753544,-28.382097337913926,-16.23179146057309
4630589,-374378940855.20905,-65393824912.42176,-12250812944.139368,67145498.89272605,22405.80252449781,-485.843615467189,-231.3280988651954,-33.016312169403584,-16.725486906762544,1.4245283612655493
1393259,-374196131417.64856,57420133198.82629,6060306723.033485,-13701835.825238118,-24653.958375318067,-772.0688060527777,-121.04419755309925,-41.12929200428942,-30.87918235665828,-6.967808857586672
4191517,-374620311548.46796,-81539061847.27568,-364058223.7109738,-102473744.75332172,-25682.488846879136,3433.577076254695,1.3294235911043109,-7.6817754624948575,3.477607960931459,-10.374339194172647
4332912,-374573428497.2669,-77847538802.11256,-3224750098.8788533,-93174001.3650881,76472.98913392336,1436.3837133532375,-265.84464239526545,-160.58838425567032,3.7676121504775058,-13.828548986186314
203981,-374120449522.6342,81134311626.52037,5241089752.842601,4357295.93748835,-13693.701490964675,1137.3912714070839,-270.0646155684305,-22.72400546876576,-30.239850230608756,-5.993207680277918
3251527,-374972978631.6694,-92999297672.77856,22794716639.461327,80527870.00607373,-22187.864014200593,5223.084973362337,-324.1333461104035,-143.29309363010128,-9.904967988385767,-3.6403565603409116
686286,-374165466470.8628,109711799235.12636,2455484986.7052755,19128621.507792797,-15849.624979444166,7686.1396062335025,-539.0679194436383,0.756124891380711,-19.737143599289542,-3.979721750258232
4905894,-374224234905.2549,66372580807.753456,-2563165356.93202,37932626.55565725,-1433.4529760496343,-8787.789885380758,23.416586100333195,5.556950949108575,-51.90225019067561,-2.929878294275803
2429758,-374548687915.14777,-58076988963.61058,-2148508567.8239126,-90036954.01097378,-27103.782079126184,5898.226537695827,-119.0899025583529,-44.790849414157115,5.4540277749339285,-9.340684010241809
3026759,-374579881715.7092,-83899894169.44412,-5075336249.882995,58550737.4803622,-21707.746143386208,1541.008058758405,-141.1544132689595,37.12586321405854,-12.886066570059509,1.5192278861440838
251240,-374450298449.883,49572090527.19162,2407526871.2099996,-20462147.560619306,251244.23510840946,-63.67566415954806,-1003.633036851305,-408.6589856026269,-12.770634985876706,-19.256069413422537
3330092,-374343232290.0685,-44206318374.76211,-16188303393.084373,67800273.42767084,22786.34181967656,347.3708903642078,-279.8241922596638,-8.833719094953766,-16.73172179094824,2.531070372050856
6254942,-374677858818.7296,-68673224469.61391,19725331493.94778,-20742154.444918796,-17500.366010073994,-2181.3660288233073,29.256390515169784,-138.58223089948274,-20.36203120569173,-10.47533393131639
5777932,-374127571447.7748,165503366660.2006,-2318934182.551883,54873385.876208164,-21242.6547531678,866.8564742115683,-379.48715286207045,34.35657734272932,-44.28575123057,-0.9511561722513376
4426149,-374565976767.6502,23302125440.16381,10376853599.556713,-27241677.086428206,33126.39581214856,9616.300228823424,-623.8825548621211,535.7742861613573,-0.2160879859577866,-6.7897460498512165
5324999,-374421110243.15015,52134325188.97067,2008710689.1232808,-63055801.152283534,-25746.837084769155,-7135.172072034409,180.3012370243365,-21.228156499859967,-39.968759042409395,-9.682587124215987
6221452,-374470523101.2661,-75795699664.23648,-9766305646.460585,1155876.178281186,5464.472652140046,-581.2944250415632,-82.24884134016116,-15.935249374211075,-11.612971800787655,-2.8063875157153624
1979862,-374689693421.95905,-84983559400.39491,1555425673.2417307,21074248.207950946,-25056.161567534342,3565.586762514994,-161.58030332852576,-8.293958192676666,-6.364203064530726,-2.443450423171218
4889677,-374513729982.27496,-81024361048.05214,-7671468078.626241,-35887874.915683776,-21556.577766352744,1502.7374359932835,-19.621936214997135,32.110036340286,-5.037896236480637,-4.183094396639851
4313302,-374589299498.11554,-88070518472.13356,-3867153980.47079,111187730.2846506,-17675.455213943314,743.7275159076569,-190.16309454649868,18.687847017427185,-18.49622760619422,4.55739984710996
1330253,-374644607227.09515,-87179203902.97716,-609743066.2757708,93277633.50164656,-26771.008772272817,3935.56076198291,-255.98733615462925,-16.213729058548317,-10.902651748949573,2.9558605362774575
1359379,-374194730023.2018,110602395116.22473,95905220.79245323,-81996007.91869363,8001.371837719299,9424.537433989824,-545.3926364441642,103.36895547086108,-5.929078456984083,-10.49936371842264
6059336,-374224359776.11053,34461022015.32112,-221679527.30052134,-55623622.31031946,-29995.956116522466,-12244.164519787555,385.81194420005204,4.645696265786511,-49.83814990356358,-8.559076124064305
5883807,-374510309212.00946,79729707621.49324,1678465089.2877033,-39036066.48581437,-15546.360793050724,-4948.9979772460065,11.638730606714129,62.700210385483985,-39.6835745546551,-7.810844461118705
6114183,-374614323542.6304,-88329499592.38919,-3094275257.3691416,-108626698.364545,-21798.43502442927,778.7588395061157,101.00395801456425,-6.531256318317018,-0.5590593607277364,-10.451257978598278
2848639,-374250760147.73535,119369778145.44461,86993542.19978446,113915086.76176547,-14002.274962118045,10295.955094266817,-764.6747940398851,0.5873332491134716,-22.366622619945467,2.9055614970962176
435329,-374150982131.86084,59510023253.21021,6095695099.643869,13991991.040085856,-25741.42230920351,262.1167165601269,-191.53063480334654,-19.984993162729346,-31.18764022574038,-4.906034808862137
6624099,-374385838159.5437,69514235289.72618,1531583340.273352,34810370.73385096,12918.467437783294,-11520.683524449709,69.29880139094416,-29.467649336064305,-57.846272530619586,-4.6875263333046675
6355572,-374305583592.2426,58699119602.60269,-1645969044.567271,93675587.29815218,6221.356917731378,-10949.080997846539,10.996292375096518,87.47636927154113,-60.04616205337508,1.1162916051235283
2701741,-374530912296.0313,-67548781552.52755,-8426148469.487457,102737189.19876078,-24013.29265335513,2471.1174470286583,-235.64188272878144,51.84732739079744,-15.903138728968734,5.331580896827905
797794,-374628116615.7941,-88432046899.63492,-2291863567.143335,-74014565.90702571,-15387.623539314807,295.19757663921985,52.57943531112281,-6.529023796449921,-4.24757389904828,-8.519780736125062
4826861,-374510226040.67664,-86241194581.59047,-9799158352.994345,-93730106.00280677,14326.947124315948,-1637.9307811191713,58.60358615388952,-56.07052124722481,-4.360064213266601,-9.741123101366563
2326192,-374408974084.994,15442881738.634357,11220566036.46023,-25751771.57952073,17558.67999087469,-3911.221031366992,-92.31777250710898,-120.68821666388746,-30.535440687508277,-10.74310148438433
3243959,-374550769699.97845,33730582153.45828,2350982509.573395,97654751.51312523,138158.04902917222,-4281.757767975142,-628.4237305727744,-152.50354583116345,-36.00541813258685,-5.422686460474448
1204787,-374445317831.1941,117627516735.96109,5309549690.719635,-99216698.21691754,6678.767996237621,16066.792354894076,-767.4006051505796,9.71047479859126,8.633886904068515,-13.010701712068276
1676893,-374182444337.5258,88791804059.04915,91585999.07671897,82562199.5201814,6724.800736648901,7007.194071703817,-642.8859906030683,123.62301812949917,-22.476056581278222,0.7963744103228365
4229972,-374393566407.97736,-62874073947.70731,-11723302466.720001,-14591985.989423165,24596.466808877452,-1501.098812735679,-101.75812467705788,-47.66298911975018,-12.546366968569316,-4.452022960927551
4829258,-374718779219.8032,-83805410211.18008,3558391486.5965023,-19356745.656765662,-21653.073067102596,2607.028765173099,-91.00263282956253,-36.02378877099565,-5.4666933904764115,-5.941044143832962
4436030,-374661083471.5984,-82945217354.97852,-688330421.1912177,-61757228.28447834,-26773.698758721468,4819.118379230188,-93.95974272251678,-51.04438209137523,3.41309738341836,-7.696487818292478
4760928,-374115341084.0981,159526914512.00278,-3298032002.779548,87266015.26176059,-30854.805077658293,-101.46174482008712,-348.4560744457655,64.85903560388654,-48.77756017682562,2.2351953003583045
2434756,-374551421597.0438,40811024577.64321,2266528910.4442744,-100041609.49877161,136529.9924055554,-3424.3563620017962,-408.92972687942256,-195.14893348893415,-18.55155004405872,-18.827804832851264
1770368,-374235638718.4218,56867833605.85708,5574202060.641614,90304341.00169319,-11266.93230252015,1551.9151378114937,-376.84665056792295,-46.24254665012919,-33.41028028094694,-0.24402497788101712
2707597,-374643424242.0608,-87243083642.32637,-1072017147.4531014,-72423963.26564452,-25195.989022056296,2038.8709473313602,17.550420169241256,-29.430884590183265,-1.3077223851857254,-8.377505020856304
6200806,-374594673703.9513,-82814969894.84164,-2540195835.7094946,-89549768.8254801,56676.589998433825,23.378482455703633,-153.2869488516678,-80.81686952208756,-0.3996134840839195,-12.634110129816268
5591879,-374539800876.3075,-86057532223.01433,-7743934778.655378,26428503.35245184,-7323.887099534786,-408.38723329095154,-71.65209364360905,8.446340774155844,-13.075013781105067,-0.8368079564069065
1627360,-374154647743.9134,156175270287.00876,-2570593644.592893,-4203612.596592491,-22606.843470483374,-137.68023526750227,-254.38331556580346,32.02965283946858,-40.53950159343387,-4.805904874991583
341195,-374373957254.05347,-68715156596.63336,-12405722356.66202,-89283342.77334082,1349.6702200156126,-1401.6650704889823,70.97678271402448,5.392397566822117,-6.534353958508159,-8.145557132468447
4659767,-374666961038.9175,-80030182399.37268,-77511732.39385849,55255167.923416995,-18289.422529697484,2152.3425378557095,-179.9746278726273,44.1270749079403,-12.326195140796223,0.18116892324270176
3686628,-374863151194.85815,-80575160873.15569,21758455388.42489,26642240.478490833,-28981.181156215156,1365.8809539191354,-109.64482541956679,-128.26768085659083,-15.7752938311519,-6.970125391242914
2227826,-374119432286.48157,241758796784.46655,-4314984915.420217,-70935518.08279678,15758.157853374869,4683.593025437053,-549.0266297980937,35.077556024392,-32.01374122860227,-10.578621814212942
4157690,-374674024704.45447,-84268834027.53265,709618010.0147176,-43878966.95753649,-27769.00063105119,3536.795435435481,-68.82934113996687,-13.443014126317653,-1.106514390388968,-6.582557165810881
4472740,-374931900948.7679,-31746182085.814835,9131694845.316866,70355768.7941616,-13823.429428188114,-14442.49294643959,308.48526175426844,73.01508457931516,-58.34340622702847,-2.011421844517283
3341481,-374716719224.55756,-80915417824.84279,6134378171.334428,86481126.64596514,23540.85238430631,3945.5033836931634,-423.4075810053916,-11.10772798594831,-9.601254960092625,-0.7693847138950409
3869292,-374036915419.3483,149408489707.68924,-6269674925.137143,10024306.201841727,32360.380360473962,-1724.9653157405255,-379.8339550744712,-20.651970601127793,-40.900816467144736,-5.373234033596737
1040768,-374362094622.2711,53722693984.48983,-89428147.91741244,-31866826.27319885,15190.994967111976,-6640.216651562039,-6.269706417230952,8.324905161071486,-39.124647942071974,-8.200126917841814
5646324,-374457717276.61646,-74891731719.72287,-11321993708.479605,111215121.89438656,13900.259293017254,998.6767363782891,-303.9299329849223,109.94812779110138,-16.579679963894712,5.466050446975949
1876974,-375010772484.81714,-13411559679.928385,8148382704.006959,96748926.18244326,-14690.567234083379,-12714.051394564149,198.80469885315335,-3.8351380947250346,-58.39670969114973,-0.2557947686662564
2714129,-374590266023.251,-85233466198.0026,-4472750994.078597,-100311514.27995716,-21310.81144330694,-430.7524978849438,130.02232450092527,-21.088316428503514,-4.042180377990911,-9.764810960207809
3516581,-374640273570.9847,-88693685025.63896,-1896194572.3437068,-45026164.65276766,-15374.479271120996,905.8469057711684,-6.142675076638794,-1.4775136161952525,-5.3128194749842885,-6.5853783215609605
3804922,-374571541315.1197,-78282964778.03954,-2467783864.0851855,-14950880.189204423,104697.77845912946,1362.2464881199942,-453.357949878045,-160.6204149882093,-1.4477721310607854,-9.722885666485583
4925983,-374727997245.36066,-78315918665.86255,3725887780.415033,12954824.407005196,-21737.5975787485,2820.552695928856,-145.3939731803838,-24.22393299794552,-8.339136620816797,-3.7363745642382593
1599088,-374990306751.0839,-12798183469.455168,8028948993.146481,-8606194.066717952,-12100.25841564349,-13407.910989547736,348.70812548935186,-25.355154347133965,-51.1564934189825,-7.611709208902827
6109347,-374565987362.85156,-88121084805.60007,-6277917837.571611,-61936449.96819719,-16041.567937047761,1439.326128444254,3.845398371858492,15.75001322331882,-2.162649705268721,-6.686276121088307
4868294,-374727581824.66034,-78107185264.5298,6471950971.555357,34582304.814218216,25575.633456017313,4657.4694578257,-392.25316831236535,-19.46393398925218,-3.9394997799788825,-4.4236424332201
956980,-374581962687.04987,-87344385516.21317,-5902823913.101899,96967954.37473829,-23215.155107478688,2257.422419918568,-205.83087088738552,45.586965517336516,-13.981020695089272,4.438176591200971
2508404,-374393158168.6182,-79308722750.11526,-14934631930.667923,9633826.991671065,5198.103244204089,-2139.6816939635873,-26.874820418425543,29.378667098941513,-14.492077569708965,-0.8991552869791176
1099824,-374420558714.87225,40036773493.54235,2372079049.4064975,70125073.17953293,-24832.951050831987,-9660.275509059144,108.91770603952989,6.857133273209645,-55.23229550363007,-0.6275357982403739
6118145,-374321049536.0807,151132397083.45792,-1711092090.9472933,37215604.07752836,-12441.674915493062,2857.9380816593784,-440.90027431702816,5.84342110032823,-36.390221264790675,-2.6205374103113805
4119913,-374639458429.8314,-87303446179.74892,-1576305846.495793,-35762988.12367976,-25084.363531975992,1527.9309336340025,-10.782417163727487,-23.730353008468214,-5.399620102432242,-5.78424459177945
3939026,-374626984416.666,-82668188854.3061,19653717284.44703,100869459.36848603,-26808.99136958687,-4626.581789651457,4.932135353302989,-103.45605480111949,-34.74798059719149,-1.7321050060094167
6000817,-374737164588.9948,-80446184657.64977,4997783783.305733,-85643041.99714008,-20591.840076236414,3563.2749354055964,-49.03869808250597,-56.66527987289186,1.6009747050585883,-10.8453480629781
1790856,-374215867844.5042,32900510362.94478,4856965999.932683,-21579981.620376285,-28786.26182058788,-1819.191007184837,-33.65638911826458,-28.579890933825112,-29.859920094901256,-6.956881935836473
1044286,-374474260526.26697,-72163578651.92073,-8605386668.187555,-30263931.57530771,16610.947754346285,3187.189724215885,-215.85108527075982,70.66392726582309,10.679863236050327,1.291681031461878
1463202,-365505144581.3301,152217437556.6203,-3477666057.154792,-31184199.062407963,-26248.148989142715,-1461.3649131728505,-156.44064182557156,39.19415965018908,-40.8492985723052,-6.120439213269395
3404575,-374278911527.4776,127686610895.86823,177508367.63613045,66301522.24402195,-10100.999799748646,-454.020219604948,-346.59469670591704,2.318038200410121,-43.58239411494973,-1.0564341906301584
530674,-374318667913.01953,57792955194.83488,-1510827461.770929,-30566475.441214554,5272.852173715444,-10594.041704133053,160.54890903176715,55.809944824717604,-48.8656516994246,-7.548813870491222
4883299,-374185317802.14465,152537782687.13602,-2717750354.638171,-69323783.70798662,-4083.7438473370357,897.1306858897148,-262.90637103585664,-16.934697278370656,-31.30071845815037,-9.982689634023865
716161,-374363330747.3215,-16146178929.191635,10885086797.398926,-61885002.15845238,-27325.981141667166,-4184.055281495583,139.94624612503176,-81.34651907487935,-26.74999559914987,-11.099209296008555
5206236,-374674521503.90247,-81474712182.12668,4893237737.517074,77660783.66011687,23849.612078043214,4869.235813133203,-443.4895852145407,-22.214308668115276,-6.436021582916119,-1.1014407208469414
633973,-374686827851.1791,-81194244927.89445,2730193689.04095,-90072262.62826899,-27023.70697533889,2533.157189869652,17.13612991658302,-50.35696029105455,-0.19456314590661167,-10.436295055175579
2081544,-374909760444.366,55403046586.55583,-1142094333.396033,15352086.97135041,-24074.139405007514,-16397.719915809997,402.08179435985454,30.115008017796814,-67.05124518902284,-3.8554278174730565
4406909,-375057417126.48236,-96164451012.61264,31343043594.714275,-112589039.592613,163393.54532994202,-785.3080118770188,-466.741522024671,4395.764363944983,-0.9539347367512614,1.0936325431147587
4541229,-374731909808.99,167435693075.70825,3107610200.6564007,-14884627.628849354,31298.24150846393,9189.92500850922,-760.3887702044701,-70.64420616885126,-17.984035171711326,-8.804043418211183
2956302,-374660004034.6173,-80045379325.79678,-1018921864.0527719,-32484760.18038401,-21384.351796650637,4061.5536787071815,-124.3525482981104,-16.7065325907423,-0.7158491607501987,-5.6856899241295915
1368003,-374484192832.3921,-61378546961.499405,-8425874025.494437,35699975.237089336,-24960.058035555783,4071.1564393821,-210.07688678662564,51.89813714389452,-7.563880483326558,0.8774561864988886
4367196,-374509836123.61847,-17382002602.478065,9607793601.769001,-113224057.20758662,-6631.61593298969,1505.9518106813423,-58.10080094700638,-100.89463517298918,-8.26446102843375,-14.927205913112875
1558356,-374411838977.78625,36841759901.79763,9130367337.223997,-7518355.934705181,-21786.577639337556,8137.688443158,-434.3578044581049,-44.64217073912144,-9.258333851895797,-6.7830439977707595
2868969,-374641808314.3362,-87312688429.76605,-996202823.2918756,99219948.70172805,2328.750740825278,2312.458872354495,-298.48677130924904,36.73297901363535,-13.465308774702493,2.6161115480266166
2640739,-374466334021.85297,124085790462.74994,591457343.5297896,-93614258.99531652,-5387.362897636128,-1267.5295218907222,-126.01799083361804,-31.949533197351588,-31.56333789504779,-12.521272436903137
3333527,-374542771215.9526,63673177006.07176,816621449.818809,-48087789.92998171,12692.305365567603,-5089.68321294533,-43.88077025609939,-42.023787634625535,-35.62761103094308,-9.77820652855756
3304722,-374727530171.92975,2426075596.515644,5794444539.319495,-58885863.269008294,39454.6430399722,-11595.748871194042,171.48861115429813,216.87126000551498,-41.87440089943644,-11.120847199147503
4207094,-374441283637.8874,-77522840340.24118,3227240108.895676,-4516645.543565704,-21239.98154271349,-5708.702172420727,175.57883412647186,-56.81327660083904,-26.049384930091904,-5.435197870651314
1277975,-374450825862.6962,-73317031787.30008,-9763982600.379154,-87765809.34226859,8026.736362853239,257.0452431583531,-9.289348084443478,-7.112420409745219,-2.4667480769737242,-8.811891981650312
5931406,-374537239259.4707,-79676916255.46469,-5983531321.66903,11619566.760538371,-20299.268935160017,613.3646463182339,-56.42850779275704,33.158953372166934,-11.33316912489701,-1.6019896637740914
1954697,-374620567558.37585,-68389914715.83872,-67432063.40989563,43217018.89491977,-28023.58300243139,5485.019762793093,-263.246227037756,22.146967239518187,-5.723501489052365,-0.32329552072719003
2522256,-374609658197.2692,-77316204769.59203,-2601048664.7985086,6782513.549495761,-17744.81505481224,1002.9851311647711,-79.03183110179224,54.27825580673343,-10.757808746978517,-2.577463508581313
1735270,-374256250521.9194,57457009012.70428,-2430734385.2436094,98632043.41552591,18035.5783032042,-7981.552771469153,-135.16518654074108,-8.395534919708131,-52.824359402919654,0.6187223241871299
2900013,-374135367097.60645,67431483775.759735,5466843254.872534,63397688.60440567,-25383.057365302167,559.6769204797082,-273.582289346575,-2.597211338830414,-35.485739788357314,-1.289545385856482
291103,-374731673389.7029,-89035626354.9533,5475848753.1697035,113101137.45731406,21433.097127023026,4088.9021571124354,-446.2719651285145,0.5830376489193629,-10.547040229513632,1.3699960673365141
3635469,-374601954323.5043,-73718823564.16812,-1754864252.1305985,-14514496.655965185,-14396.343329114845,3199.0047875411187,-144.8091489099822,5.746706929497345,-4.4416739660831315,-4.52337418195157
2478184,-374836190815.53546,60763980081.17129,4181246630.30658,49424555.19885467,225335.25585279413,323.96261789446805,-1037.81881579164,-260.5637829457367,-20.477300736515655,-12.683457558226483
6483645,-374476825058.2718,-77938311702.5543,-10155184727.636045,-77078652.28105307,12676.168810767569,-1267.3236844637265,21.35007796504383,-48.5258091816423,-5.940700876535562,-8.473042373734538
4498064,-374388718454.832,3380251246.0804787,7448599145.161288,-69860201.18523298,-27258.0730696895,-419.13637886839035,1.2483705811085717,-64.75267931178091,-19.391314545433396,-10.769005002698343
2004058,-370221057593.8749,-78963653552.85715,-8675581509.272242,15225464.486239372,-23884.94502470682,602.9811847654239,-46.4606046318424,33.88378463525533,-11.45032360813149,-0.6486652630740396
5931966,-374422481055.18256,-75576386504.06477,-13798605320.612373,32789493.60430041,4063.8952544954727,-1493.0251158697304,-80.93248209016846,16.80698553479693,-15.68139452770725,0.38637742140908105
555994,-374162670994.9983,147559399387.52448,-2276555872.1614075,-32271952.922429763,-29333.98062490553,-661.2963940968847,-170.08700758171568,21.145667568231662,-38.925723338880125,-6.759333441420062
5067198,-374155558424.73145,139993428000.5798,2528707065.825973,38304341.95792523,-25227.955379295458,9306.822884006424,-622.5660740934455,-4.4445297702434,-21.828113308231632,-2.511040065316567
567109,-374290727642.1673,113907023370.13126,-311229013.6483645,-60613284.81934249,-26156.200054823006,-2116.2378787768766,-60.10954617390891,3.4943366826346076,-35.82612516738493,-8.801001420622606
3810723,-374490270967.6369,-83833805464.37695,-9600129939.931772,-11397444.302577524,-7910.13381217682,-448.63312428373337,-20.09459418452199,11.375386602397944,-10.093676473241736,-2.997048684290318
277340,-374835285720.7195,-91200702290.48734,12041985581.729532,-34245521.90245921,180159.32788397963,5571.136747097657,-822.9709686083365,-60.15269820971771,12.652035773850008,-15.933092655612118
3667796,-374127366427.97186,69861307992.68431,5768295405.824113,49660662.68089221,-24776.890987413302,-377.1218550381347,-227.95439351771435,-11.534641101825056,-36.705223150052205,-2.5334128160325196
4911400,-374587664326.34985,-77279811338.29703,-3267398793.436833,-65894925.42790684,-14137.51485609547,1875.1953088816906,-27.840403798472668,8.9847908130198,-2.4773496949482636,-7.713699593845513
4295188,-374662794118.944,-88626318954.53836,-218872188.27458313,-20311495.181527704,-20135.584448560054,1924.9443750770777,-60.60346726148087,-39.37799507675547,-5.616784756820359,-5.277249046261202
724169,-374510611741.6413,-64895516497.4066,-6532926541.118601,74752597.81168415,-23682.497571934357,3822.718782847764,-253.92277399710002,57.96406000346799,-11.166890971302072,3.128377102800237
4565899,-374634432258.8114,-86521733959.10355,-2911869716.3574266,38041984.27796955,-25334.365109833598,2609.9938335447123,-141.19358220237214,-19.725504610049313,-8.988651887468407,-0.46376182800966165
6623401,-374620206744.9169,-88133577991.44112,-2983389592.8774877,-31974651.199889746,-14151.431076360619,1976.0415542155777,-63.53995920283308,18.883154128704884,-3.8105788170087957,-5.348499478774698
3945157,-374149067164.47314,72982707961.35571,3744657299.81436,87327157.39190926,-30799.22014104285,2720.89666251488,-366.51527830002976,0.3087810254770277,-33.24817687826758,0.8153837169836675
3336899,-374185741505.93713,84006498972.22552,841769816.4200258,-38445157.010545745,-9622.97729445336,5565.59624685358,-373.7818037951965,-32.79718383059707,-16.06838815921861,-5.944218200182416
5342913,-374548268074.8638,28686755918.60984,5463120453.675904,-15191999.490644123,-23593.115197436615,-10086.20282772738,236.5225236103211,-4.607681697975002,-48.259799162031086,-7.062752514592564
4844697,-374652714001.48096,-83672728471.79941,-943794854.3324673,26583241.95535777,4596.79127840845,3122.152306653217,-245.62383819367346,124.38846193602384,-6.0054201203971465,-1.8548866178555963
1820486,-374410248758.3866,-61253903802.32484,-11601575599.802769,12728517.095756253,28107.643022367967,-105.05589097416815,-198.78708696832774,-56.55287971259931,-11.669472980979268,-2.7430919353164365
422635,-374571133759.392,-29050738309.686768,17541750997.442913,15796012.801204868,-26102.158072386723,-1420.171350538159,-55.41870066657465,-93.0997747581674,-26.48729043890586,-7.16636179991577
4792425,-374559280755.6164,-82715144216.58891,-6310636455.836185,-55773253.374795154,-17002.270085288805,307.9848843707875,33.270398257536925,125.45446888905788,16.756981166405854,-5.7344336870386154
2901363,-374611680961.50244,-82766876464.52551,-3278680792.6428943,-44101664.69825284,-22834.508931807522,1850.409887738544,-21.230487616995926,-20.093907418676334,-4.091176604733126,-6.047666973245706
4933432,-374097828598.62994,62043223445.31094,5662115265.301399,-70075163.95389196,-20175.860790042858,-902.0514142787417,-63.26453903866992,-28.01748861670441,-26.74112437278608,-10.805998661828117
2011201,-374366836516.1672,-56869524812.79204,-12949986738.616962,11158438.922873667,24313.246090380308,-2293.070805932407,-110.45609137777646,-37.482159739810136,-16.963056829021934,-2.446399196190759
2508642,-374513994239.0664,-80451147530.17111,-8199141629.178216,-49210664.33813538,-18109.830362137956,-211.95137968266593,46.84521669469121,91.14035646848185,-7.6639106210598,-5.020762890658568
5381293,-374596196662.27686,-88232766278.4689,-4230857817.4480214,7406849.051158821,83086.50127489191,401.0343259648517,-366.37076459024223,-83.14134987571497,-5.264763022051568,-6.654507549066816
3200150,-370253274326.8003,-80803822926.65419,-7116101250.866688,19248821.83391801,-22119.856437184848,520.7840510159407,-54.421963649033295,41.74612833343345,-11.930866538981881,-0.7188829085962178
845363,-374192286642.91974,92302487884.90457,5074653867.10497,-4282839.9980233,-27460.391453647735,4867.558866818004,-358.09151686432176,-31.99170196912225,-23.163343706336146,-5.935025094422741
4947457,-374511497461.1324,-80933733115.66467,-9289902849.28797,-120876866.02809447,-7752.814960495681,8.924095923647313,99.2928794015132,-12.585884306774723,-0.31401038309445406,-10.581345007855106
